timestamp,Meter_Hydros21_Cond,Meter_Hydros21_Temp,Meter_Hydros21_Depth
2024-08-21 21:42:00+00:00,252.3,32.92,89.0
2024-08-21 21:48:00+00:00,271.0,32.37,104.5
2024-08-21 21:54:00+00:00,274.3,33.9,94.7
2024-08-21 22:00:00+00:00,271.2,31.42,83.5
2024-08-21 22:06:00+00:00,298.3,31.7,83.3
2024-08-21 22:12:00+00:00,264.2,31.05,86.2
2024-08-21 22:18:00+00:00,286.5,30.4,83.3
2024-08-21 22:24:00+00:00,284.8,31.57,94.0
2024-08-21 22:30:00+00:00,267.7,30.5,81.0
2024-08-21 22:36:00+00:00,276.8,31.78,88.2
2024-08-21 22:42:00+00:00,254.3,32.3,89.8
2024-08-21 22:48:00+00:00,276.8,33.6,86.3
2024-08-21 22:54:00+00:00,337.2,34.9,95.2
2024-08-21 23:00:00+00:00,365.7,32.8,83.7
2024-08-21 23:06:00+00:00,396.2,33.72,81.7
2024-08-21 23:12:00+00:00,319.2,32.22,82.2
2024-08-21 23:18:00+00:00,353.8,32.3,81.0
2024-08-21 23:24:00+00:00,299.3,33.1,90.2
2024-08-21 23:30:00+00:00,297.8,31.4,83.2
2024-08-21 23:36:00+00:00,296.7,32.6,88.5
2024-08-21 23:42:00+00:00,255.2,31.4,82.7
2024-08-21 23:48:00+00:00,273.2,32.2,83.7
2024-08-21 23:54:00+00:00,248.8,32.8,88.5
2024-08-22 00:00:00+00:00,260.7,31.9,84.5
2024-08-22 00:06:00+00:00,263.3,33.27,95.2
2024-08-22 00:12:00+00:00,248.5,31.7,83.3
2024-08-22 00:18:00+00:00,264.0,32.8,83.7
2024-08-22 00:24:00+00:00,238.0,32.47,90.5
2024-08-22 00:30:00+00:00,264.8,33.68,91.8
2024-08-22 00:36:00+00:00,280.3,34.0,96.7
2024-08-22 00:42:00+00:00,284.0,31.2,84.8
2024-08-22 00:48:00+00:00,298.3,31.7,81.5
2024-08-22 00:54:00+00:00,255.3,30.65,82.3
2024-08-22 01:00:00+00:00,282.5,30.8,85.5
2024-08-22 01:06:00+00:00,263.8,32.1,93.3
2024-08-22 01:12:00+00:00,261.5,31.1,83.2
2024-08-22 01:18:00+00:00,277.5,32.6,84.2
2024-08-22 01:24:00+00:00,263.0,31.6,84.2
2024-08-22 01:30:00+00:00,287.7,32.3,82.3
2024-08-22 01:36:00+00:00,256.8,33.03,88.2
2024-08-22 01:42:00+00:00,271.0,32.7,93.5
2024-08-22 01:48:00+00:00,270.3,34.3,95.0
2024-08-22 01:54:00+00:00,288.8,32.9,82.5
2024-08-22 02:00:00+00:00,346.7,34.0,82.7
2024-08-22 02:06:00+00:00,332.0,33.48,85.7
2024-08-22 02:12:00+00:00,383.2,32.4,83.7
2024-08-22 02:18:00+00:00,362.8,33.4,96.3
2024-08-22 02:24:00+00:00,305.7,31.5,83.3
2024-08-22 02:30:00+00:00,310.5,32.6,83.2
2024-08-22 02:36:00+00:00,248.7,32.0,84.5
2024-08-22 02:42:00+00:00,274.2,32.0,84.2
2024-08-22 02:48:00+00:00,261.2,33.25,93.5
2024-08-22 02:54:00+00:00,254.7,31.6,81.8
2024-08-22 03:00:00+00:00,260.3,32.9,82.0
2024-08-22 03:06:00+00:00,238.2,31.7,82.7
2024-08-22 03:12:00+00:00,255.2,33.42,99.7
2024-08-22 03:18:00+00:00,253.3,33.95,90.5
2024-08-22 03:24:00+00:00,283.5,31.9,83.5
2024-08-22 03:30:00+00:00,299.2,32.3,90.7
2024-08-22 03:36:00+00:00,266.5,30.4,83.0
2024-08-22 03:42:00+00:00,278.7,31.3,84.5
2024-08-22 03:48:00+00:00,245.3,31.95,84.2
2024-08-22 03:54:00+00:00,259.7,31.4,80.8
2024-08-22 04:00:00+00:00,260.3,32.87,92.3
2024-08-22 04:06:00+00:00,248.0,31.4,80.8
2024-08-22 04:12:00+00:00,253.3,32.9,80.7
2024-08-22 04:18:00+00:00,227.8,32.32,84.8
2024-08-22 04:24:00+00:00,249.5,32.6,81.5
2024-08-22 04:30:00+00:00,240.7,33.8,92.5
2024-08-22 04:36:00+00:00,242.8,32.1,80.0
2024-08-22 04:42:00+00:00,253.7,33.98,96.8
2024-08-22 04:48:00+00:00,244.2,33.4,86.2
2024-08-22 04:54:00+00:00,300.0,34.9,83.7
2024-08-22 05:00:00+00:00,332.8,35.1,87.8
2024-08-22 05:06:00+00:00,384.5,33.3,83.2
2024-08-22 05:12:00+00:00,383.8,34.0,89.8
2024-08-22 05:18:00+00:00,319.0,31.8,82.0
2024-08-22 05:24:00+00:00,323.7,32.8,81.3
2024-08-22 05:30:00+00:00,266.8,32.52,83.8
2024-08-22 05:36:00+00:00,282.8,31.9,81.3
2024-08-22 05:42:00+00:00,277.7,33.1,95.3
2024-08-22 05:48:00+00:00,258.7,31.5,87.0
2024-08-22 05:54:00+00:00,262.7,33.35,86.8
2024-08-22 06:00:00+00:00,247.8,32.8,113.3
2024-08-22 06:06:00+00:00,288.8,35.0,91.2
2024-08-22 06:12:00+00:00,299.3,33.8,95.0
2024-08-22 06:18:00+00:00,331.2,31.28,85.7
2024-08-22 06:24:00+00:00,330.3,31.1,83.8
2024-08-22 06:30:00+00:00,281.7,29.33,82.5
2024-08-22 06:36:00+00:00,290.5,29.8,80.7
2024-08-22 06:42:00+00:00,248.3,30.68,88.2
2024-08-22 06:48:00+00:00,233.7,30.0,84.0
2024-08-22 06:54:00+00:00,228.8,30.8,91.3
2024-08-22 07:00:00+00:00,221.3,30.3,81.7
2024-08-22 07:06:00+00:00,229.0,31.8,82.2
2024-08-22 07:12:00+00:00,219.8,32.2,83.0
2024-08-22 07:18:00+00:00,239.7,32.6,94.5
2024-08-22 07:24:00+00:00,247.0,34.4,95.5
2024-08-22 07:30:00+00:00,281.5,33.1,83.2
2024-08-22 07:36:00+00:00,354.8,34.6,84.7
2024-08-22 07:42:00+00:00,316.8,32.07,85.5
2024-08-22 07:48:00+00:00,357.2,32.3,83.7
2024-08-22 07:54:00+00:00,295.7,32.85,92.3
2024-08-22 08:00:00+00:00,299.8,31.3,81.5
2024-08-22 08:06:00+00:00,292.7,32.6,84.8
2024-08-22 08:12:00+00:00,274.7,33.1,93.2
2024-08-22 08:18:00+00:00,286.7,33.5,83.0
2024-08-22 08:24:00+00:00,269.5,31.88,87.0
2024-08-22 08:30:00+00:00,302.5,30.4,81.8
2024-08-22 08:36:00+00:00,297.8,31.1,91.7
2024-08-22 08:42:00+00:00,270.2,29.8,81.3
2024-08-22 08:48:00+00:00,279.7,31.13,80.7
2024-08-22 08:54:00+00:00,247.0,31.13,83.7
2024-08-22 09:00:00+00:00,264.2,31.4,82.5
2024-08-22 09:06:00+00:00,259.5,32.8,97.0
2024-08-22 09:12:00+00:00,257.0,32.1,92.5
2024-08-22 09:18:00+00:00,253.8,34.0,91.2
2024-08-22 09:24:00+00:00,233.3,33.2,91.2
2024-08-22 09:30:00+00:00,236.8,34.2,88.7
2024-08-22 09:36:00+00:00,222.8,33.73,90.5
2024-08-22 09:42:00+00:00,231.3,32.1,82.2
2024-08-22 09:48:00+00:00,234.7,32.6,88.0
2024-08-22 09:54:00+00:00,232.2,30.6,87.7
2024-08-22 10:00:00+00:00,249.0,31.8,88.3
2024-08-22 10:06:00+00:00,320.7,33.1,93.3
2024-08-22 10:12:00+00:00,381.5,32.85,81.5
2024-08-22 10:18:00+00:00,406.5,31.9,92.8
2024-08-22 10:24:00+00:00,375.7,29.2,80.0
2024-08-22 10:30:00+00:00,385.0,29.6,79.3
2024-08-22 10:36:00+00:00,299.5,29.0,83.0
2024-08-22 10:42:00+00:00,333.0,29.1,80.8
2024-08-22 10:48:00+00:00,297.0,30.2,90.5
2024-08-22 10:54:00+00:00,290.0,29.18,79.5
2024-08-22 11:00:00+00:00,294.0,30.58,89.0
2024-08-22 11:06:00+00:00,263.5,29.8,82.2
2024-08-22 11:12:00+00:00,279.5,30.85,81.2
2024-08-22 11:18:00+00:00,300.0,31.9,98.2
2024-08-22 11:24:00+00:00,313.2,32.2,82.8
2024-08-22 11:30:00+00:00,325.8,31.83,92.5
2024-08-22 11:36:00+00:00,307.0,29.3,81.2
2024-08-22 11:42:00+00:00,323.2,29.87,81.2
2024-08-22 11:48:00+00:00,269.8,29.2,82.7
2024-08-22 11:54:00+00:00,294.8,29.5,81.2
2024-08-22 12:00:00+00:00,277.3,30.6,91.3
2024-08-22 12:06:00+00:00,279.3,29.5,80.7
2024-08-22 12:12:00+00:00,283.7,30.8,84.7
2024-08-22 12:18:00+00:00,258.5,29.7,85.3
2024-08-22 12:24:00+00:00,279.0,30.75,83.7
2024-08-22 12:30:00+00:00,256.3,31.05,90.0
2024-08-22 12:36:00+00:00,274.3,30.3,83.8
2024-08-22 12:42:00+00:00,275.3,31.68,136.0
2024-08-22 12:48:00+00:00,319.0,33.33,92.7
2024-08-22 12:54:00+00:00,356.2,33.3,86.2
2024-08-22 13:00:00+00:00,318.8,30.67,87.2
2024-08-22 13:06:00+00:00,391.2,30.4,84.8
2024-08-22 13:12:00+00:00,339.2,30.7,95.7
2024-08-22 13:18:00+00:00,341.0,29.47,83.7
2024-08-22 13:24:00+00:00,327.8,30.8,87.2
2024-08-22 13:30:00+00:00,278.0,29.7,85.0
2024-08-22 13:36:00+00:00,294.5,30.8,82.3
2024-08-22 13:42:00+00:00,261.2,31.03,90.2
2024-08-22 13:48:00+00:00,282.2,30.6,84.0
2024-08-22 13:54:00+00:00,282.7,31.8,96.8
2024-08-22 14:00:00+00:00,266.8,30.3,85.2
2024-08-22 14:06:00+00:00,275.8,31.65,84.2
2024-08-22 14:12:00+00:00,247.0,30.87,86.5
2024-08-22 14:18:00+00:00,271.2,31.38,84.5
2024-08-22 14:24:00+00:00,259.0,32.4,95.7
2024-08-22 14:30:00+00:00,271.8,33.05,94.2
2024-08-22 14:36:00+00:00,279.0,33.2,91.0
2024-08-22 14:42:00+00:00,267.3,30.4,85.0
2024-08-22 14:48:00+00:00,294.0,30.7,84.3
2024-08-22 14:54:00+00:00,263.3,30.6,88.7
2024-08-22 15:00:00+00:00,280.2,29.9,84.0
2024-08-22 15:06:00+00:00,280.2,31.3,95.8
2024-08-22 15:12:00+00:00,264.7,30.0,83.5
2024-08-22 15:18:00+00:00,276.8,31.32,85.7
2024-08-22 15:24:00+00:00,250.8,30.7,86.2
2024-08-22 15:30:00+00:00,275.0,31.12,85.2
2024-08-22 15:36:00+00:00,265.0,32.2,101.7
2024-08-22 15:42:00+00:00,276.5,32.3,87.7
2024-08-22 15:48:00+00:00,329.7,33.7,96.5
2024-08-22 15:54:00+00:00,352.5,32.1,86.8
2024-08-22 16:00:00+00:00,394.2,32.7,85.0
2024-08-22 16:06:00+00:00,337.0,32.17,88.2
2024-08-22 16:12:00+00:00,387.8,31.4,85.2
2024-08-22 16:18:00+00:00,365.8,32.1,96.5
2024-08-22 16:24:00+00:00,321.7,30.3,84.0
2024-08-22 16:30:00+00:00,322.0,31.5,84.3
2024-08-22 16:36:00+00:00,268.8,30.6,86.0
2024-08-22 16:42:00+00:00,293.3,31.0,84.7
2024-08-22 16:48:00+00:00,273.5,32.25,99.8
2024-08-22 16:54:00+00:00,282.3,31.8,87.0
2024-08-22 17:00:00+00:00,294.8,31.9,95.0
2024-08-22 17:06:00+00:00,276.8,29.7,85.0
2024-08-22 17:12:00+00:00,295.8,30.2,85.3
2024-08-22 17:18:00+00:00,269.0,30.2,87.8
2024-08-22 17:30:00+00:00,285.8,31.1,96.3
2024-08-22 17:42:00+00:00,284.8,31.1,87.0
2024-08-22 17:48:00+00:00,260.3,30.4,88.7
2024-08-22 17:54:00+00:00,279.0,31.13,88.0
2024-08-22 18:00:00+00:00,263.7,31.95,95.2
2024-08-22 18:06:00+00:00,271.5,31.2,88.3
2024-08-22 18:18:00+00:00,260.7,31.4,89.8
2024-08-22 18:24:00+00:00,271.2,32.7,89.2
2024-08-22 18:30:00+00:00,253.8,32.25,90.3
2024-08-22 18:36:00+00:00,274.8,32.2,96.0
2024-08-22 18:42:00+00:00,273.7,33.5,104.3
2024-08-22 18:48:00+00:00,293.5,32.92,89.2
2024-08-22 18:54:00+00:00,351.7,34.5,88.2
2024-08-22 19:00:00+00:00,345.0,32.9,87.7
2024-08-22 19:06:00+00:00,396.0,33.1,84.8
2024-08-22 19:12:00+00:00,326.0,33.3,92.8
2024-08-22 19:18:00+00:00,326.5,31.9,86.8
2024-08-22 19:24:00+00:00,305.2,33.15,122.8
2024-08-22 19:30:00+00:00,283.0,33.5,91.2
2024-08-22 19:36:00+00:00,289.8,33.8,86.7
2024-08-22 19:42:00+00:00,274.0,32.27,87.7
2024-08-22 19:48:00+00:00,294.2,31.2,84.3
2024-08-22 19:54:00+00:00,290.2,32.1,97.2
2024-08-22 20:00:00+00:00,272.2,30.8,82.8
2024-08-22 20:06:00+00:00,280.0,32.1,83.7
2024-08-22 20:12:00+00:00,254.3,31.5,85.7
2024-08-22 20:18:00+00:00,276.5,31.75,83.7
2024-08-22 20:24:00+00:00,268.8,32.7,95.0
2024-08-22 20:30:00+00:00,273.8,31.25,84.5
2024-08-22 20:36:00+00:00,277.2,32.5,89.8
2024-08-22 20:42:00+00:00,257.7,31.3,86.2
2024-08-22 20:48:00+00:00,272.5,32.2,85.0
2024-08-22 20:54:00+00:00,254.8,32.6,90.2
2024-08-22 21:00:00+00:00,266.7,31.87,85.3
2024-08-22 21:06:00+00:00,269.8,33.3,98.7
2024-08-22 21:12:00+00:00,256.5,31.82,87.2
2024-08-22 21:18:00+00:00,265.8,33.35,87.3
2024-08-22 21:24:00+00:00,263.8,32.87,87.3
2024-08-22 21:30:00+00:00,296.5,32.8,84.8
2024-08-22 21:36:00+00:00,289.8,33.8,97.8
2024-08-22 21:42:00+00:00,282.2,31.93,85.0
2024-08-22 21:48:00+00:00,285.0,33.2,85.5
2024-08-22 21:54:00+00:00,274.3,32.8,95.0
2024-08-22 22:00:00+00:00,280.0,34.1,88.5
2024-08-22 22:06:00+00:00,303.8,34.47,91.5
2024-08-22 22:12:00+00:00,367.0,33.2,85.3
2024-08-22 22:18:00+00:00,374.0,34.3,105.7
2024-08-22 22:24:00+00:00,335.5,32.0,87.0
2024-08-22 22:30:00+00:00,345.0,32.2,85.0
2024-08-22 22:36:00+00:00,289.0,30.62,87.5
2024-08-22 22:42:00+00:00,316.7,30.2,84.8
2024-08-22 22:48:00+00:00,303.5,31.2,96.2
2024-08-22 22:54:00+00:00,288.2,29.98,85.0
2024-08-22 23:00:00+00:00,289.2,31.3,85.8
2024-08-22 23:06:00+00:00,258.8,30.68,86.2
2024-08-22 23:12:00+00:00,274.3,31.47,84.0
2024-08-22 23:18:00+00:00,256.0,32.28,92.2
2024-08-22 23:24:00+00:00,264.3,31.3,85.3
2024-08-22 23:30:00+00:00,267.2,32.6,96.8
2024-08-22 23:36:00+00:00,251.3,31.1,87.2
2024-08-22 23:42:00+00:00,263.2,32.27,85.0
2024-08-22 23:48:00+00:00,244.3,31.92,89.0
2024-08-22 23:54:00+00:00,259.8,31.65,85.7
2024-08-23 00:00:00+00:00,262.5,32.9,98.5
2024-08-23 00:06:00+00:00,254.5,31.28,86.3
2024-08-23 00:12:00+00:00,259.7,32.6,87.5
2024-08-23 00:18:00+00:00,242.2,31.6,88.8
2024-08-23 00:24:00+00:00,256.5,32.3,88.0
2024-08-23 00:30:00+00:00,248.5,33.05,94.7
2024-08-23 00:36:00+00:00,256.7,31.7,84.5
2024-08-23 00:42:00+00:00,263.5,32.72,94.2
2024-08-23 00:48:00+00:00,254.8,31.2,87.3
2024-08-23 00:54:00+00:00,267.3,32.15,87.2
2024-08-23 01:00:00+00:00,259.7,32.0,103.3
2024-08-23 01:06:00+00:00,267.0,33.2,89.5
2024-08-23 01:12:00+00:00,300.8,34.4,98.0
2024-08-23 01:18:00+00:00,335.7,32.6,85.8
2024-08-23 01:24:00+00:00,389.0,33.6,84.8
2024-08-23 01:30:00+00:00,331.8,32.27,88.3
2024-08-23 01:36:00+00:00,345.3,33.2,98.5
2024-08-23 01:42:00+00:00,304.2,33.7,97.8
2024-08-23 01:48:00+00:00,311.7,31.4,84.8
2024-08-23 01:54:00+00:00,317.2,31.7,98.0
2024-08-23 02:00:00+00:00,278.8,30.3,89.0
2024-08-23 02:06:00+00:00,287.3,31.4,84.8
2024-08-23 02:12:00+00:00,270.2,32.3,92.0
2024-08-23 02:18:00+00:00,294.3,31.6,85.2
2024-08-23 02:24:00+00:00,299.8,32.8,97.8
2024-08-23 02:30:00+00:00,272.0,31.3,87.5
2024-08-23 02:36:00+00:00,277.2,32.6,86.0
2024-08-23 02:42:00+00:00,242.8,32.37,88.3
2024-08-23 02:48:00+00:00,261.2,32.3,88.5
2024-08-23 02:54:00+00:00,256.7,33.5,99.2
2024-08-23 03:00:00+00:00,252.2,31.9,88.0
2024-08-23 03:06:00+00:00,259.8,33.1,87.8
2024-08-23 03:12:00+00:00,242.7,31.7,87.3
2024-08-23 03:18:00+00:00,256.5,32.4,89.2
2024-08-23 03:24:00+00:00,243.3,33.13,95.0
2024-08-23 03:30:00+00:00,250.3,31.9,86.8
2024-08-23 03:36:00+00:00,254.3,33.2,97.7
2024-08-23 03:42:00+00:00,241.8,31.7,87.0
2024-08-23 03:48:00+00:00,251.0,32.87,88.3
2024-08-23 03:54:00+00:00,234.2,32.63,89.3
2024-08-23 04:00:00+00:00,250.0,32.3,87.2
2024-08-23 04:06:00+00:00,252.0,33.5,100.2
2024-08-23 04:12:00+00:00,254.2,32.9,99.2
2024-08-23 04:18:00+00:00,258.0,34.5,90.7
2024-08-23 04:24:00+00:00,274.3,33.33,88.8
2024-08-23 04:30:00+00:00,354.7,34.0,86.7
2024-08-23 04:36:00+00:00,346.7,34.33,93.0
2024-08-23 04:42:00+00:00,373.8,32.5,86.8
2024-08-23 04:48:00+00:00,355.2,33.4,95.2
2024-08-23 04:54:00+00:00,304.8,32.48,110.5
2024-08-23 05:00:00+00:00,295.0,34.02,89.8
2024-08-23 05:06:00+00:00,269.2,32.63,88.5
2024-08-23 05:12:00+00:00,306.7,31.5,86.8
2024-08-23 05:18:00+00:00,299.0,31.9,99.3
2024-08-23 05:24:00+00:00,279.2,30.5,86.7
2024-08-23 05:30:00+00:00,279.8,31.8,86.7
2024-08-23 05:36:00+00:00,246.5,31.25,87.3
2024-08-23 05:42:00+00:00,264.5,31.9,86.3
2024-08-23 05:48:00+00:00,248.8,32.9,93.5
2024-08-23 05:54:00+00:00,253.7,31.7,86.0
2024-08-23 06:00:00+00:00,257.5,33.0,96.0
2024-08-23 06:06:00+00:00,243.3,31.7,87.8
2024-08-23 06:12:00+00:00,254.0,32.8,87.8
2024-08-23 06:18:00+00:00,235.2,32.9,90.0
2024-08-23 06:24:00+00:00,249.0,32.35,87.8
2024-08-23 06:30:00+00:00,251.0,33.6,99.5
2024-08-23 06:36:00+00:00,246.0,31.9,86.8
2024-08-23 06:42:00+00:00,250.7,33.25,87.8
2024-08-23 06:48:00+00:00,233.3,32.1,87.7
2024-08-23 06:54:00+00:00,252.7,32.7,88.2
2024-08-23 07:00:00+00:00,239.3,33.57,96.7
2024-08-23 07:06:00+00:00,251.2,32.1,88.5
2024-08-23 07:12:00+00:00,254.8,33.5,113.7
2024-08-23 07:18:00+00:00,256.3,33.4,95.2
2024-08-23 07:24:00+00:00,300.2,34.7,91.0
2024-08-23 07:30:00+00:00,317.3,34.32,91.0
2024-08-23 07:36:00+00:00,408.2,33.2,88.5
2024-08-23 07:42:00+00:00,422.7,33.9,100.5
2024-08-23 07:48:00+00:00,366.8,31.5,86.8
2024-08-23 07:54:00+00:00,361.5,32.5,87.2
2024-08-23 08:00:00+00:00,277.3,31.5,88.7
2024-08-23 08:06:00+00:00,305.8,31.7,87.7
2024-08-23 08:12:00+00:00,277.5,32.8,107.8
2024-08-23 08:18:00+00:00,289.0,32.5,89.7
2024-08-23 08:24:00+00:00,316.3,32.5,93.5
2024-08-23 08:30:00+00:00,293.3,30.0,88.7
2024-08-23 08:36:00+00:00,322.8,30.18,86.8
2024-08-23 08:42:00+00:00,279.5,30.3,91.0
2024-08-23 08:48:00+00:00,295.0,29.5,85.3
2024-08-23 08:54:00+00:00,293.0,30.8,99.3
2024-08-23 09:00:00+00:00,270.8,29.7,86.7
2024-08-23 09:06:00+00:00,284.0,30.77,86.7
2024-08-23 09:12:00+00:00,254.0,30.5,89.2
2024-08-23 09:18:00+00:00,275.2,30.5,87.0
2024-08-23 09:24:00+00:00,267.2,31.6,96.0
2024-08-23 09:30:00+00:00,267.3,30.2,86.0
2024-08-23 09:36:00+00:00,272.0,31.35,91.0
2024-08-23 09:42:00+00:00,251.7,30.38,88.3
2024-08-23 09:48:00+00:00,266.2,31.0,87.8
2024-08-23 09:54:00+00:00,252.2,31.6,98.3
2024-08-23 10:00:00+00:00,272.2,32.2,97.0
2024-08-23 10:06:00+00:00,292.2,32.6,102.3
2024-08-23 10:12:00+00:00,294.8,30.0,87.5
2024-08-23 10:18:00+00:00,320.2,30.52,99.5
2024-08-23 10:24:00+00:00,276.7,30.5,91.3
2024-08-23 10:30:00+00:00,312.2,31.1,89.0
2024-08-23 10:36:00+00:00,406.0,32.3,110.5
2024-08-23 10:42:00+00:00,399.2,31.8,91.7
2024-08-23 10:48:00+00:00,386.2,31.7,96.7
2024-08-23 10:54:00+00:00,323.2,29.22,90.7
2024-08-23 11:00:00+00:00,347.3,29.5,89.5
2024-08-23 11:06:00+00:00,290.5,29.7,92.8
2024-08-23 11:12:00+00:00,303.0,29.0,90.0
2024-08-23 11:18:00+00:00,294.3,30.7,117.3
2024-08-23 11:24:00+00:00,284.5,30.8,92.0
2024-08-23 11:30:00+00:00,292.8,31.1,89.7
2024-08-23 11:36:00+00:00,266.7,29.38,91.2
2024-08-23 11:42:00+00:00,295.2,29.0,88.3
2024-08-23 11:48:00+00:00,288.5,29.7,97.5
2024-08-23 11:54:00+00:00,282.2,28.75,89.2
2024-08-23 12:00:00+00:00,288.0,29.9,100.0
2024-08-23 12:06:00+00:00,268.2,29.6,92.8
2024-08-23 12:12:00+00:00,273.3,30.67,90.8
2024-08-23 12:18:00+00:00,298.2,31.7,111.8
2024-08-23 12:24:00+00:00,303.8,32.5,92.7
2024-08-23 12:30:00+00:00,301.8,32.1,102.2
2024-08-23 12:36:00+00:00,285.8,29.4,88.5
2024-08-23 12:42:00+00:00,306.3,30.0,78.3
2024-08-23 12:48:00+00:00,271.2,28.9,81.5
2024-08-23 12:54:00+00:00,292.3,29.6,79.3
2024-08-23 13:00:00+00:00,261.7,30.48,87.2
2024-08-23 13:06:00+00:00,283.8,29.7,78.5
2024-08-23 13:12:00+00:00,282.3,31.02,99.8
2024-08-23 13:18:00+00:00,272.5,31.4,88.7
2024-08-23 13:24:00+00:00,292.0,33.03,83.2
2024-08-23 13:30:00+00:00,310.2,32.65,84.0
2024-08-23 13:36:00+00:00,403.5,32.3,96.0
2024-08-23 13:42:00+00:00,344.0,33.4,99.2
2024-08-23 13:48:00+00:00,329.7,31.3,81.5
2024-08-23 13:54:00+00:00,322.0,31.6,80.8
2024-08-23 14:00:00+00:00,276.5,29.5,80.8
2024-08-23 14:06:00+00:00,300.0,30.0,80.0
2024-08-23 14:12:00+00:00,267.8,30.7,87.2
2024-08-23 14:18:00+00:00,279.8,30.0,79.0
2024-08-23 14:24:00+00:00,280.8,31.43,89.0
2024-08-23 14:30:00+00:00,264.0,30.2,83.2
2024-08-23 14:36:00+00:00,275.0,31.7,81.8
2024-08-23 14:42:00+00:00,248.7,31.28,83.7
2024-08-23 14:48:00+00:00,267.8,31.4,81.3
2024-08-23 14:54:00+00:00,266.3,32.43,92.8
2024-08-23 15:00:00+00:00,260.2,30.7,80.2
2024-08-23 15:06:00+00:00,267.3,32.03,79.5
2024-08-23 15:12:00+00:00,269.2,31.53,107.8
2024-08-23 15:18:00+00:00,271.7,33.0,85.2
2024-08-23 15:24:00+00:00,259.3,31.8,88.2
2024-08-23 15:30:00+00:00,284.8,30.17,80.8
2024-08-23 15:36:00+00:00,294.8,30.6,91.5
2024-08-23 15:42:00+00:00,279.0,28.9,82.8
2024-08-23 15:48:00+00:00,292.2,30.1,81.7
2024-08-23 15:54:00+00:00,262.7,29.8,84.2
2024-08-23 16:00:00+00:00,287.0,30.0,80.7
2024-08-23 16:06:00+00:00,281.0,31.2,93.0
2024-08-23 16:12:00+00:00,286.8,30.87,93.5
2024-08-23 16:18:00+00:00,284.7,32.63,86.0
2024-08-23 16:24:00+00:00,301.5,31.8,82.7
2024-08-23 16:30:00+00:00,384.7,33.0,81.0
2024-08-23 16:36:00+00:00,353.0,32.72,86.8
2024-08-23 16:42:00+00:00,395.8,31.3,81.5
2024-08-23 16:48:00+00:00,376.7,32.23,92.7
2024-08-23 16:54:00+00:00,321.3,30.4,82.7
2024-08-23 17:00:00+00:00,326.5,31.5,81.5
2024-08-23 17:06:00+00:00,291.5,31.3,115.5
2024-08-23 17:12:00+00:00,293.2,33.4,88.8
2024-08-23 17:18:00+00:00,295.0,33.17,96.0
2024-08-23 17:24:00+00:00,310.2,30.7,85.5
2024-08-23 17:30:00+00:00,315.0,31.4,85.2
2024-08-23 17:36:00+00:00,276.2,30.3,85.7
2024-08-23 17:42:00+00:00,288.5,31.6,85.0
2024-08-23 17:48:00+00:00,258.3,32.28,89.2
2024-08-23 17:54:00+00:00,269.3,31.8,83.2
2024-08-23 18:00:00+00:00,270.2,33.23,93.7
2024-08-23 18:06:00+00:00,258.2,31.7,83.3
2024-08-23 18:12:00+00:00,268.3,33.1,85.0
2024-08-23 18:18:00+00:00,248.8,32.48,86.8
2024-08-23 18:24:00+00:00,267.8,32.9,84.5
2024-08-23 18:30:00+00:00,266.3,33.8,96.5
2024-08-23 18:36:00+00:00,270.8,31.9,83.8
2024-08-23 18:42:00+00:00,282.2,32.9,82.8
2024-08-23 18:48:00+00:00,265.7,31.3,83.5
2024-08-23 18:54:00+00:00,293.0,31.87,82.2
2024-08-23 19:00:00+00:00,272.7,32.08,90.0
2024-08-23 19:06:00+00:00,288.3,31.13,83.2
2024-08-23 19:12:00+00:00,289.0,32.3,92.3
2024-08-23 19:18:00+00:00,283.3,32.4,92.3
2024-08-23 19:24:00+00:00,363.8,34.87,99.5
2024-08-23 19:30:00+00:00,339.3,33.18,87.2
2024-08-23 19:36:00+00:00,401.8,32.1,84.0
2024-08-23 19:42:00+00:00,392.7,31.6,96.2
2024-08-23 19:48:00+00:00,358.7,29.6,83.3
2024-08-23 19:54:00+00:00,349.0,30.6,82.0
2024-08-23 20:00:00+00:00,288.7,30.1,84.7
2024-08-23 20:06:00+00:00,311.7,30.9,83.2
2024-08-23 20:12:00+00:00,282.5,31.9,91.0
2024-08-23 20:18:00+00:00,289.8,30.8,82.8
2024-08-23 20:24:00+00:00,291.5,32.2,87.7
2024-08-23 20:30:00+00:00,269.5,31.0,83.3
2024-08-23 20:36:00+00:00,283.3,32.2,82.0
2024-08-23 20:42:00+00:00,253.8,32.4,85.3
2024-08-23 20:48:00+00:00,273.0,31.8,81.3
2024-08-23 20:54:00+00:00,276.5,33.1,93.0
2024-08-23 21:00:00+00:00,263.3,31.4,81.3
2024-08-23 21:06:00+00:00,273.7,32.7,81.0
2024-08-23 21:12:00+00:00,252.8,31.8,83.0
2024-08-23 21:18:00+00:00,278.0,31.8,80.7
2024-08-23 21:24:00+00:00,278.0,32.7,92.3
2024-08-23 21:30:00+00:00,275.7,30.98,79.8
2024-08-23 21:36:00+00:00,282.3,32.1,81.3
2024-08-23 21:42:00+00:00,258.2,30.8,81.3
2024-08-23 21:48:00+00:00,277.0,31.6,80.8
2024-08-23 21:54:00+00:00,264.8,32.8,98.3
2024-08-23 22:00:00+00:00,277.2,32.8,82.3
